# control_vectors -- generated by tools/gen_control_table.py
# 639 vectors (519 legal, 120 illegal)
# columns: inst packed  [decoded fields]  source
00000033 00000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # add x0, x0, x0
414053b3 01c00041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # sra x7, x0, x20
4058d833 01c00041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # sra x16, x17, x5
400edeb3 01c00041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # sra x29, x29, x0
40b25db3 01c00041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # sra x27, x4, x11
41ff5fb3 01c00041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # sra x31, x30, x31
41f6ddb3 01c00041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # sra x27, x13, x31
41f6d233 01c00041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=7  # sra x4, x13, x31
00006033 02000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # or x0, x0, x0
01ffefb3 02000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # or x31, x31, x31
003f6433 02000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # or x8, x30, x3
010de933 02000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # or x18, x27, x16
0086e833 02000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # or x16, x13, x8
013c60b3 02000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # or x1, x24, x19
011fe9b3 02000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # or x19, x31, x17
01136bb3 02000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # or x23, x6, x17
005de633 02000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # or x12, x27, x5
004767b3 02000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # or x15, x14, x4
01916e33 02000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # or x28, x2, x25
019ce8b3 02000041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # or x17, x25, x25
00007033 02400041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # and x0, x0, x0
01ffffb3 02400041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # and x31, x31, x31
01d6f5b3 02400041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # and x11, x13, x29
00d27d33 02400041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # and x26, x4, x13
01057fb3 02400041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # and x31, x10, x16
0036f233 02400041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # and x4, x13, x3
01bf7ab3 02400041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # and x21, x30, x27
015bfbb3 02400041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # and x23, x23, x21
01f97733 02400041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # and x14, x18, x31
000b7033 02400041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # and x0, x22, x0
01f8f533 02400041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # and x10, x17, x31
01a0fab3 02400041  reg_we=1 alu_src_a=0 alu_src_b=0 imm_sel=0 alu_class=1 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=9  # and x21, x1, x26
fffa8913 00000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # addi x18, x21, -1
800b0093 00000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # addi x1, x22, -2048
aab50d13 00000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # addi x26, x10, -1365
7ffe0813 00000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # addi x16, x28, 2047
00070b93 00000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # addi x23, x14, 0
00190f13 00000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # addi x30, x18, 1
d24b8293 00000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # addi x5, x23, -732
c2840493 00000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # addi x9, x8, -984
a8598513 00000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # addi x10, x19, -1403
efd80893 00000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # addi x17, x16, -259
beb70613 00000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # addi x12, x14, -1045
78670093 00000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=0  # addi x1, x14, 1926
fffca593 00c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=3  # slti x11, x25, -1
800e2193 00c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=3  # slti x3, x28, -2048
aab02a93 00c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=3  # slti x21, x0, -1365
7ffc2d13 00c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=3  # slti x26, x24, 2047
00012393 00c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=3  # slti x7, x2, 0
00192013 00c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=3  # slti x0, x18, 1
e05e2e93 00c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=3  # slti x29, x28, -507
d20c2593 00c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=3  # slti x11, x24, -736
acb5ab13 00c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=3  # slti x22, x11, -1333
82022313 00c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=3  # slti x6, x4, -2016
af07a093 00c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=3  # slti x1, x15, -1296
da1e2813 00c00085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=3  # slti x16, x28, -607
fff13c13 01000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=4  # sltiu x24, x2, -1
8008b113 01000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=4  # sltiu x2, x17, -2048
aab2b213 01000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=4  # sltiu x4, x5, -1365
7ff13613 01000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=4  # sltiu x12, x2, 2047
0001b893 01000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=4  # sltiu x17, x3, 0
001fb613 01000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=4  # sltiu x12, x31, 1
954fb813 01000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=4  # sltiu x16, x31, -1708
c4903693 01000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=4  # sltiu x13, x0, -951
39e8b693 01000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=4  # sltiu x13, x17, 926
c149b593 01000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=4  # sltiu x11, x19, -1004
88f83593 01000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=4  # sltiu x11, x16, -1905
4fcf3513 01000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=4  # sltiu x10, x30, 1276
fff34993 01400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=5  # xori x19, x6, -1
80034c13 01400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=5  # xori x24, x6, -2048
aab44013 01400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=5  # xori x0, x8, -1365
7ff24d93 01400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=5  # xori x27, x4, 2047
000e4413 01400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=5  # xori x8, x28, 0
001c4a93 01400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=5  # xori x21, x24, 1
39fb4413 01400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=5  # xori x8, x22, 927
d1abcf13 01400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=5  # xori x30, x23, -742
e99dc493 01400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=5  # xori x9, x27, -359
55dc4113 01400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=5  # xori x2, x24, 1373
3dcdce93 01400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=5  # xori x29, x27, 988
b262ce13 01400085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=5  # xori x28, x5, -1242
fff5e093 02000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # ori x1, x11, -1
800d6993 02000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # ori x19, x26, -2048
aab5e013 02000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # ori x0, x11, -1365
7fff6d13 02000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # ori x26, x30, 2047
000a6e93 02000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # ori x29, x20, 0
001a6d13 02000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # ori x26, x20, 1
7e9be793 02000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # ori x15, x23, 2025
98df6113 02000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # ori x2, x30, -1651
8312e413 02000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # ori x8, x5, -1999
f96eee13 02000085  reg_we=1 alu_src_a=0 alu_src_b=1 imm_sel=0 alu_class=2 mem_re=0 mem_we=0 wb_sel=0 branch=0 jal=0 jalr=0 csr_en=0 csr_we=0 csr_imm=0 mret=0 ecall=0 ebreak=0 illegal=0 alu_op=8  # ori x28, x29, -106
